student_id,age,gender,department,semester,study_hours_per_week,attendance_percentage,assignment_average,midterm_score,previous_gpa,internet_access,extra_academic_support,part_time_job,extracurricular_hours_per_week,absences,final_score,at_risk,risk_label
STU1213,23,Female,Social Sciences,4,15.9,55.9,71.6,60.2,2.59,Yes,No,No,5.9,11,66.5,1,At Risk
STU1214,20,Female,Social Sciences,5,18.2,79.1,92.2,59.3,3.78,Yes,Yes,No,6.7,3,90.9,0,Not At Risk
STU1215,22,Female,Computer Science,7,13.4,100.0,59.4,56.8,3.18,Yes,Yes,No,3.2,4,69.3,0,Not At Risk
STU1216,19,Male,Engineering,2,22.9,76.6,70.0,36.1,3.41,Yes,No,Yes,0.8,3,69.9,0,Not At Risk
STU1217,17,Female,Business,7,15.2,57.2,51.7,86.3,3.1,Yes,Yes,No,5.3,8,69.7,1,At Risk
STU1218,17,Male,Engineering,6,15.4,73.2,92.8,57.4,2.59,Yes,No,No,8.8,5,76.1,0,Not At Risk
STU1219,20,Female,Engineering,1,9.5,95.5,68.8,55.0,3.2,Yes,No,No,2.6,7,60.9,0,Not At Risk
STU1220,24,Female,Social Sciences,3,16.1,82.5,70.7,49.3,3.55,Yes,No,No,2.3,8,58.1,0,Not At Risk
STU1221,18,Male,Computer Science,3,13.3,67.9,89.0,63.9,2.93,Yes,No,No,8.2,4,73.0,0,Not At Risk
STU1222,20,Male,Computer Science,8,11.0,69.8,79.3,93.5,3.89,Yes,No,No,3.1,5,68.8,0,Not At Risk
STU1223,22,Male,Engineering,8,10.1,71.3,57.7,98.4,3.34,Yes,Yes,No,3.3,3,79.9,0,Not At Risk
STU1224,18,Female,Engineering,7,27.4,82.3,60.9,42.1,2.97,No,No,Yes,3.4,5,69.4,1,At Risk
STU1225,22,Male,Business,5,12.7,94.1,76.9,61.7,3.0,No,No,No,4.3,4,80.6,0,Not At Risk
STU1226,19,Male,Computer Science,4,6.7,90.6,61.3,51.5,2.93,Yes,No,No,0.0,4,62.7,0,Not At Risk
STU1227,23,Male,Business,3,10.5,83.5,40.4,81.8,2.12,Yes,No,No,2.9,3,65.2,0,Not At Risk
STU1228,21,Male,Social Sciences,7,13.7,62.0,69.3,71.3,2.8,Yes,No,No,5.2,8,69.2,0,Not At Risk
STU1229,21,Male,Computer Science,1,16.7,62.1,49.3,57.5,2.98,Yes,No,No,5.2,13,49.7,1,At Risk
STU1230,18,Male,Business,3,16.8,84.4,92.6,68.1,2.61,Yes,No,No,8.0,4,82.6,0,Not At Risk
STU1231,20,Male,Social Sciences,2,17.4,61.9,72.5,59.8,3.05,Yes,No,No,10.0,8,67.9,0,Not At Risk
STU1232,23,Male,Computer Science,4,10.8,75.3,57.3,91.2,2.86,No,No,No,9.0,4,67.3,0,Not At Risk
STU1233,17,Male,Engineering,3,15.7,81.6,60.2,75.2,3.3,Yes,Yes,No,7.2,5,77.2,0,Not At Risk
STU1234,23,Male,Computer Science,2,9.6,64.3,43.5,77.0,3.23,Yes,Yes,No,4.1,7,64.5,0,Not At Risk
STU1235,20,Male,Social Sciences,4,10.9,65.7,54.6,27.0,2.95,No,No,No,2.6,6,55.9,0,Not At Risk
STU1236,22,Female,Engineering,7,9.4,76.9,84.2,66.0,2.06,Yes,No,Yes,4.6,6,62.6,0,Not At Risk
STU1237,22,Male,Social Sciences,5,8.1,84.0,100.0,98.2,3.89,Yes,No,No,6.3,3,93.8,0,Not At Risk
STU1238,20,Male,Computer Science,7,19.3,90.7,80.2,86.9,2.77,Yes,No,Yes,7.0,4,78.2,0,Not At Risk
STU1239,19,Male,Business,8,17.4,85.3,68.7,39.3,2.8,No,Yes,Yes,6.4,6,58.3,0,Not At Risk
STU1240,22,Male,Engineering,8,18.9,78.9,64.0,62.3,2.65,Yes,No,No,4.1,3,71.2,0,Not At Risk
STU1241,18,Male,Computer Science,3,14.2,69.0,56.6,49.0,2.57,Yes,No,No,6.9,5,54.4,1,At Risk
STU1242,21,Male,Computer Science,8,17.9,65.1,98.8,92.7,3.75,Yes,No,No,8.3,4,93.2,0,Not At Risk
STU1243,17,Female,Computer Science,8,5.2,71.9,67.4,70.7,3.65,Yes,No,No,7.1,5,75.2,0,Not At Risk
STU1244,22,Male,Social Sciences,8,18.3,82.9,99.6,55.5,3.11,Yes,No,Yes,4.4,6,72.6,0,Not At Risk
STU1245,22,Male,Engineering,3,14.9,82.0,89.5,67.5,2.79,Yes,Yes,Yes,2.0,5,77.5,0,Not At Risk
STU1246,17,Male,Engineering,2,17.1,52.8,45.6,27.9,3.21,Yes,No,Yes,1.9,11,44.0,1,At Risk
STU1247,23,Male,Engineering,5,15.9,68.6,60.7,50.7,2.89,Yes,No,Yes,2.5,7,51.9,1,At Risk
STU1248,20,Male,Business,8,9.1,92.5,60.6,67.5,2.74,Yes,No,No,5.3,5,66.0,0,Not At Risk
STU1249,23,Female,Business,8,6.5,79.0,68.9,79.7,3.05,Yes,Yes,No,6.1,4,74.2,0,Not At Risk
STU1250,17,Female,Business,5,10.4,61.0,69.2,37.9,2.59,Yes,No,No,0.3,11,55.2,0,Not At Risk
STU1251,18,Male,Engineering,2,16.8,100.0,100.0,61.3,3.0,Yes,Yes,Yes,3.0,8,81.8,0,Not At Risk
STU1252,20,Male,Computer Science,4,17.5,77.7,54.9,82.1,2.97,Yes,No,No,5.2,2,80.4,0,Not At Risk
STU1253,18,Male,Social Sciences,6,7.2,82.6,73.2,45.2,3.2,Yes,Yes,Yes,1.8,6,61.0,0,Not At Risk
STU1254,19,Male,Social Sciences,5,9.1,82.8,78.6,70.4,2.49,Yes,No,No,5.8,7,66.7,0,Not At Risk
STU1255,22,Female,Business,3,10.4,73.6,70.0,68.0,3.26,Yes,No,No,3.6,2,82.9,0,Not At Risk
STU1256,18,Male,Engineering,3,12.2,69.3,71.5,92.7,2.32,Yes,No,Yes,2.3,3,60.7,0,Not At Risk
STU1257,22,Male,Computer Science,1,7.2,100.0,55.4,63.5,2.52,Yes,No,No,4.7,5,64.2,0,Not At Risk
STU1258,17,Female,Social Sciences,3,6.9,90.0,71.5,64.4,2.54,Yes,No,No,5.7,5,62.2,0,Not At Risk
STU1259,18,Male,Social Sciences,6,9.9,87.9,77.2,79.8,2.23,Yes,No,No,2.0,5,70.8,0,Not At Risk
STU1260,21,Male,Social Sciences,2,14.4,84.9,74.6,47.1,3.44,No,No,No,3.8,6,67.0,0,Not At Risk
STU1261,23,Female,Business,8,8.1,66.0,78.0,63.7,2.29,Yes,No,No,5.9,8,64.4,0,Not At Risk
STU1262,18,Male,Computer Science,1,13.4,93.3,89.8,60.2,2.44,Yes,Yes,Yes,2.2,4,76.4,0,Not At Risk
STU1263,19,Male,Computer Science,5,19.3,67.9,83.1,64.9,3.58,Yes,Yes,Yes,0.0,2,72.7,0,Not At Risk
STU1264,24,Male,Computer Science,4,7.5,81.4,71.0,79.7,2.52,Yes,No,No,0.0,4,67.6,0,Not At Risk
STU1265,24,Female,Computer Science,7,13.0,58.3,53.6,75.3,2.74,Yes,No,No,3.2,9,60.8,1,At Risk
STU1266,21,Male,Computer Science,8,19.1,53.5,61.6,55.8,2.26,Yes,No,No,0.5,9,59.9,1,At Risk
STU1267,20,Male,Social Sciences,5,11.9,81.8,66.9,69.1,3.33,Yes,Yes,No,3.5,3,90.5,0,Not At Risk
STU1268,19,Male,Computer Science,6,11.1,68.3,73.5,89.4,3.34,Yes,No,No,9.5,3,82.5,0,Not At Risk
STU1269,21,Male,Computer Science,6,19.8,54.1,63.3,54.5,3.28,Yes,No,No,0.4,9,57.2,1,At Risk
STU1270,21,Female,Social Sciences,5,12.5,84.5,56.9,69.2,3.16,Yes,No,Yes,3.7,6,69.1,0,Not At Risk
STU1271,19,Male,Engineering,2,19.5,100.0,53.4,64.1,2.89,Yes,No,No,10.9,5,74.4,0,Not At Risk
STU1272,17,Female,Engineering,4,16.1,94.7,46.9,66.1,2.55,No,No,No,5.7,8,60.6,0,Not At Risk
STU1273,18,Female,Engineering,2,12.3,74.9,66.7,42.5,2.38,Yes,No,No,3.4,10,58.5,1,At Risk
STU1274,24,Female,Social Sciences,4,16.4,78.1,49.4,88.2,3.6,Yes,No,No,4.0,8,62.2,0,Not At Risk
STU1275,20,Male,Engineering,5,15.6,88.7,56.0,55.4,3.29,Yes,No,Yes,5.8,5,72.8,0,Not At Risk
STU1276,20,Female,Business,2,19.1,91.5,64.5,82.4,2.45,Yes,No,No,9.6,6,72.0,0,Not At Risk
STU1277,20,Female,Engineering,2,11.3,73.9,51.3,57.7,2.87,Yes,No,No,2.9,6,61.2,0,Not At Risk
STU1278,23,Male,Business,7,14.2,78.4,75.3,57.6,2.68,No,No,Yes,2.2,7,72.4,0,Not At Risk
STU1279,17,Female,Business,4,13.7,81.6,80.4,85.2,2.2,Yes,No,Yes,0.4,6,64.9,0,Not At Risk
STU1280,17,Female,Business,2,17.5,84.6,62.3,81.9,2.95,Yes,No,No,4.8,6,76.9,0,Not At Risk
STU1281,19,Male,Computer Science,6,8.9,76.4,63.9,70.1,2.61,Yes,Yes,No,0.3,5,72.2,0,Not At Risk
STU1282,20,Female,Engineering,6,19.1,76.6,77.5,78.4,2.3,No,No,No,3.1,5,71.9,0,Not At Risk
STU1283,22,Male,Computer Science,7,16.3,94.6,60.0,62.7,1.99,Yes,No,Yes,1.8,3,57.4,0,Not At Risk
STU1284,20,Female,Computer Science,7,7.4,92.5,59.0,66.9,1.94,Yes,No,No,7.7,6,69.9,0,Not At Risk
STU1285,20,Female,Computer Science,8,20.0,83.7,86.8,57.1,2.63,Yes,No,Yes,3.0,10,68.1,0,Not At Risk
STU1286,24,Male,Social Sciences,5,25.2,98.6,82.4,80.6,2.8,Yes,Yes,Yes,5.7,4,83.1,0,Not At Risk
STU1287,18,Female,Business,3,19.0,73.4,78.4,56.6,2.34,Yes,No,No,0.0,2,67.7,1,At Risk
STU1288,21,Male,Engineering,7,21.1,97.5,83.0,89.3,3.23,Yes,No,No,4.9,7,84.8,0,Not At Risk
STU1289,21,Female,Social Sciences,3,14.4,84.5,42.3,62.3,2.81,Yes,No,No,0.9,6,57.2,0,Not At Risk
STU1290,20,Female,Computer Science,3,5.7,100.0,89.0,67.3,3.18,No,No,No,3.2,5,77.7,0,Not At Risk
STU1291,23,Male,Engineering,7,4.8,63.7,75.5,78.4,2.74,Yes,No,Yes,11.1,9,60.3,0,Not At Risk
STU1292,19,Male,Computer Science,8,15.3,69.7,84.2,67.4,2.39,Yes,No,Yes,7.3,4,73.0,0,Not At Risk
STU1293,24,Male,Computer Science,3,11.0,83.0,75.4,62.5,2.92,Yes,No,No,4.1,8,72.0,0,Not At Risk
STU1294,19,Male,Engineering,6,9.4,82.8,70.7,66.5,2.12,Yes,Yes,Yes,14.1,4,75.7,0,Not At Risk
STU1295,21,Male,Social Sciences,8,13.7,100.0,66.1,80.4,3.16,Yes,Yes,Yes,1.8,5,79.2,0,Not At Risk
STU1296,21,Male,Computer Science,7,17.1,70.0,75.1,57.1,2.31,Yes,No,No,8.0,8,58.4,0,Not At Risk
STU1297,23,Male,Engineering,1,6.7,88.9,65.6,65.1,3.38,No,Yes,Yes,0.0,6,61.8,0,Not At Risk
STU1298,20,Male,Computer Science,6,11.8,91.9,82.2,67.2,2.65,Yes,No,No,3.8,5,86.8,0,Not At Risk
STU1299,19,Female,Business,2,21.5,86.5,47.8,80.0,3.47,Yes,No,No,0.5,3,82.9,0,Not At Risk
STU1300,17,Female,Engineering,7,8.6,66.5,62.4,65.5,2.2,Yes,Yes,Yes,5.3,4,57.0,0,Not At Risk
STU1301,19,Female,Engineering,1,18.3,94.9,98.6,94.1,2.46,Yes,No,No,4.7,9,93.1,0,Not At Risk
STU1302,23,Male,Engineering,8,11.6,92.8,61.2,64.7,3.07,No,No,No,3.6,8,75.5,0,Not At Risk
STU1303,17,Female,Computer Science,2,16.7,85.2,66.7,63.4,3.53,Yes,No,No,7.8,7,67.0,0,Not At Risk
STU1304,24,Female,Engineering,4,19.5,80.5,57.6,64.4,3.82,Yes,No,Yes,2.8,3,72.5,0,Not At Risk
STU1305,21,Male,Engineering,2,17.7,80.7,74.7,47.3,2.87,Yes,Yes,No,5.5,11,65.2,0,Not At Risk
STU1306,18,Male,Engineering,7,18.5,77.1,59.7,51.4,3.92,No,No,No,7.0,8,62.7,0,Not At Risk
STU1307,19,Female,Computer Science,4,8.2,85.7,67.4,59.0,2.68,Yes,No,No,0.1,3,67.4,0,Not At Risk
STU1308,21,Male,Business,6,19.6,78.4,81.9,84.0,3.49,Yes,No,No,2.3,8,85.8,0,Not At Risk
STU1309,19,Male,Business,1,9.7,67.8,60.2,66.5,2.3,Yes,No,No,4.7,7,51.6,1,At Risk
STU1310,17,Female,Computer Science,4,15.3,65.4,81.0,59.7,3.09,Yes,Yes,Yes,6.4,1,75.6,0,Not At Risk
STU1311,22,Male,Computer Science,8,15.3,69.0,81.5,85.4,1.49,Yes,No,No,8.8,4,74.5,0,Not At Risk
STU1312,22,Male,Business,8,16.4,80.7,84.8,90.3,2.2,No,No,No,3.9,6,76.3,0,Not At Risk
STU1313,17,Female,Engineering,2,15.7,77.7,72.0,85.8,3.12,Yes,Yes,No,3.6,8,76.9,0,Not At Risk
STU1314,19,Female,Computer Science,4,9.8,80.6,100.0,54.2,2.09,Yes,No,No,1.9,8,62.1,0,Not At Risk
STU1315,18,Male,Social Sciences,4,7.3,84.0,84.8,59.6,3.1,Yes,No,No,5.5,8,75.2,0,Not At Risk
STU1316,22,Female,Business,5,18.4,70.5,74.5,94.2,3.38,Yes,No,No,3.6,8,73.0,0,Not At Risk
STU1317,22,Female,Engineering,5,14.9,95.6,57.7,70.6,2.56,Yes,Yes,No,3.7,9,71.1,0,Not At Risk
STU1318,22,Female,Business,1,19.7,74.8,68.6,63.0,2.29,Yes,No,No,4.2,5,67.1,0,Not At Risk
STU1319,24,Female,Business,7,13.8,72.8,90.0,77.8,2.57,Yes,Yes,Yes,6.2,3,83.0,0,Not At Risk
STU1320,23,Male,Engineering,2,7.0,83.8,93.9,82.1,2.29,Yes,No,No,2.8,4,72.0,0,Not At Risk
STU1321,19,Male,Social Sciences,3,18.8,56.0,90.7,58.4,2.79,Yes,No,Yes,2.2,17,57.2,1,At Risk
STU1322,17,Female,Business,7,12.1,68.5,81.0,70.3,2.91,Yes,Yes,Yes,5.8,5,64.9,0,Not At Risk
STU1323,21,Male,Business,6,15.7,89.8,52.4,80.9,2.67,Yes,No,No,0.0,4,75.4,0,Not At Risk
STU1324,24,Female,Engineering,4,10.8,57.2,76.8,49.6,3.82,No,No,No,2.7,8,61.9,1,At Risk
STU1325,24,Female,Engineering,8,22.2,91.4,52.6,67.2,2.43,Yes,Yes,No,1.0,4,67.2,0,Not At Risk
STU1326,18,Male,Computer Science,4,9.6,96.1,49.2,50.3,3.66,Yes,No,No,8.1,5,65.3,0,Not At Risk
STU1327,18,Female,Business,5,12.3,73.6,73.3,52.2,2.25,No,No,Yes,3.2,9,59.3,0,Not At Risk
STU1328,17,Male,Business,2,14.5,81.5,77.3,58.6,2.89,Yes,No,No,2.8,3,66.5,0,Not At Risk
STU1329,18,Female,Social Sciences,2,8.5,91.4,82.6,74.2,3.54,Yes,Yes,No,4.4,3,77.8,1,At Risk
STU1330,21,Male,Business,4,15.7,72.4,77.0,62.2,3.51,No,Yes,No,2.7,6,78.5,0,Not At Risk
STU1331,21,Female,Business,5,22.1,88.4,77.4,57.3,2.61,No,Yes,Yes,3.3,11,66.6,0,Not At Risk
STU1332,19,Female,Social Sciences,7,11.5,69.9,56.2,67.8,3.17,Yes,No,No,4.8,7,71.3,0,Not At Risk
STU1333,19,Male,Business,4,16.0,72.3,68.5,49.8,3.09,Yes,No,No,3.2,6,64.4,0,Not At Risk
STU1334,23,Female,Computer Science,8,2.0,68.4,48.9,73.4,2.54,No,No,No,3.2,10,53.4,1,At Risk
STU1335,20,Female,Computer Science,5,13.8,82.1,42.0,84.0,3.21,Yes,Yes,No,1.5,8,72.1,0,Not At Risk
STU1336,23,Female,Computer Science,1,12.4,91.9,80.4,65.8,3.93,Yes,Yes,Yes,1.0,5,90.7,0,Not At Risk
STU1337,24,Female,Computer Science,6,9.9,75.8,59.5,64.0,3.12,Yes,Yes,No,4.7,6,75.6,0,Not At Risk
STU1338,19,Female,Business,5,19.4,62.7,82.2,72.6,3.18,Yes,No,Yes,5.4,12,76.1,0,Not At Risk
STU1339,18,Male,Engineering,4,12.4,65.0,85.5,36.6,3.24,Yes,Yes,No,0.2,9,60.7,0,Not At Risk
STU1340,24,Male,Engineering,4,13.1,82.7,61.3,75.1,2.0,Yes,Yes,No,6.8,4,62.3,0,Not At Risk
STU1341,22,Male,Computer Science,3,12.1,100.0,78.3,100.0,3.12,Yes,No,Yes,6.8,3,91.4,0,Not At Risk
STU1342,19,Female,Engineering,5,4.4,82.7,60.7,65.2,2.26,Yes,No,No,7.4,4,70.4,0,Not At Risk
STU1343,21,Female,Computer Science,5,8.3,73.4,44.2,65.2,2.51,Yes,Yes,Yes,5.4,6,65.6,0,Not At Risk
STU1344,21,Male,Social Sciences,4,18.8,87.2,71.7,78.2,4.0,Yes,No,Yes,6.4,6,83.6,0,Not At Risk
STU1345,24,Male,Computer Science,3,3.5,75.1,63.4,91.7,2.7,Yes,Yes,No,11.1,5,75.5,0,Not At Risk
STU1346,19,Female,Engineering,4,10.2,73.5,63.8,81.6,2.42,Yes,Yes,No,3.6,1,76.2,0,Not At Risk
STU1347,24,Male,Business,4,12.0,66.5,97.7,34.7,3.52,Yes,Yes,No,1.4,6,71.5,0,Not At Risk
STU1348,24,Female,Engineering,4,22.7,94.9,48.6,75.5,2.3,Yes,No,No,0.0,4,73.1,0,Not At Risk
STU1349,18,Male,Business,3,17.8,47.5,75.4,100.0,2.59,Yes,No,Yes,9.8,7,71.1,1,At Risk
STU1350,18,Female,Engineering,5,11.2,87.6,56.1,76.3,3.57,Yes,No,No,9.8,6,70.6,0,Not At Risk
STU1351,21,Male,Computer Science,2,20.5,72.4,82.7,49.7,2.87,Yes,No,No,1.7,13,60.8,0,Not At Risk
STU1352,17,Male,Social Sciences,5,10.3,73.1,74.2,71.2,1.94,Yes,No,Yes,2.3,6,58.5,0,Not At Risk
STU1353,19,Female,Business,1,19.0,98.3,75.3,47.8,3.17,Yes,No,No,3.5,3,67.7,0,Not At Risk
STU1354,20,Female,Engineering,4,7.2,69.4,56.8,85.5,2.62,Yes,No,No,8.2,7,65.8,0,Not At Risk
STU1355,24,Male,Social Sciences,7,19.4,69.8,59.3,52.7,3.74,Yes,No,Yes,0.6,6,69.0,0,Not At Risk
STU1356,24,Male,Social Sciences,7,12.0,76.4,83.0,68.1,2.5,Yes,No,No,0.0,6,74.0,0,Not At Risk
STU1357,18,Female,Computer Science,6,8.9,83.0,94.8,54.1,3.46,Yes,No,No,11.0,4,84.1,0,Not At Risk
STU1358,24,Female,Computer Science,6,12.9,72.7,76.7,58.8,3.88,Yes,No,Yes,5.4,9,79.2,0,Not At Risk
STU1359,17,Male,Computer Science,1,15.4,59.1,57.4,89.3,2.36,Yes,Yes,No,5.9,7,74.6,1,At Risk
STU1360,22,Male,Computer Science,3,11.5,67.6,74.7,68.6,2.74,No,No,Yes,3.9,2,62.9,0,Not At Risk
STU1361,23,Female,Engineering,6,16.8,93.4,100.0,58.6,3.08,Yes,No,Yes,5.9,2,74.1,0,Not At Risk
STU1362,24,Female,Social Sciences,7,11.1,78.9,71.4,49.8,2.35,Yes,No,No,0.0,6,67.1,0,Not At Risk
STU1363,18,Female,Social Sciences,5,17.1,83.4,90.5,38.9,3.01,Yes,No,No,2.0,2,81.6,0,Not At Risk
STU1364,24,Female,Business,7,16.2,74.9,59.6,48.2,2.72,Yes,No,Yes,4.8,3,72.3,0,Not At Risk
STU1365,17,Male,Engineering,3,13.7,70.1,69.4,68.7,2.71,No,No,No,0.0,5,68.8,0,Not At Risk
STU1366,21,Female,Social Sciences,2,11.8,98.1,78.7,81.7,2.88,Yes,No,No,3.6,4,69.3,1,At Risk
STU1367,20,Female,Social Sciences,1,14.8,75.7,75.6,58.6,2.89,No,No,No,3.4,11,65.6,1,At Risk
STU1368,19,Female,Computer Science,5,16.8,72.7,59.3,90.6,2.95,Yes,Yes,No,3.6,5,79.3,0,Not At Risk
STU1369,17,Male,Business,6,24.3,91.2,58.7,56.2,2.5,Yes,Yes,No,2.8,4,79.1,0,Not At Risk
STU1370,23,Male,Social Sciences,3,18.7,69.3,83.8,63.4,2.53,Yes,Yes,No,1.5,4,80.8,0,Not At Risk
STU1371,19,Female,Computer Science,7,18.9,70.9,86.7,50.8,2.78,No,Yes,No,0.0,7,73.1,0,Not At Risk
STU1372,22,Male,Business,6,29.4,78.1,91.2,81.9,2.82,Yes,No,No,4.9,3,82.4,0,Not At Risk
STU1373,20,Female,Social Sciences,3,16.6,78.0,95.3,98.5,2.6,Yes,Yes,No,3.6,9,76.0,0,Not At Risk
STU1374,19,Male,Social Sciences,2,16.4,81.1,71.9,40.6,3.04,Yes,No,No,0.4,2,72.5,0,Not At Risk
STU1375,24,Female,Social Sciences,6,17.5,100.0,65.6,61.8,1.8,Yes,No,Yes,4.7,8,59.9,0,Not At Risk
STU1376,17,Female,Engineering,6,9.0,82.0,88.9,86.0,2.43,Yes,No,Yes,3.6,3,84.7,0,Not At Risk
STU1377,22,Male,Computer Science,2,11.8,49.5,80.0,45.3,2.69,Yes,Yes,No,3.1,8,48.9,1,At Risk
STU1378,22,Male,Business,3,11.5,81.9,56.2,75.5,2.35,Yes,No,No,0.0,5,69.6,0,Not At Risk
STU1379,20,Female,Business,4,17.2,78.5,55.5,85.3,3.79,Yes,No,No,6.5,4,82.1,0,Not At Risk
STU1380,19,Female,Engineering,5,13.1,78.5,76.9,68.2,2.86,Yes,No,No,0.8,8,69.0,0,Not At Risk
STU1381,17,Male,Business,2,14.7,81.0,67.5,75.3,2.95,Yes,Yes,Yes,4.7,4,69.6,0,Not At Risk
STU1382,24,Female,Engineering,8,19.4,77.7,69.6,93.4,2.57,No,No,Yes,2.1,6,61.6,0,Not At Risk
STU1383,24,Female,Business,4,18.3,77.4,85.0,96.2,2.84,Yes,Yes,No,3.3,4,81.6,0,Not At Risk
STU1384,18,Male,Engineering,4,13.2,85.4,80.6,66.1,2.15,Yes,No,No,8.0,1,69.3,0,Not At Risk
STU1385,17,Male,Business,1,10.7,71.5,88.6,59.0,2.75,Yes,No,No,6.1,4,76.5,0,Not At Risk
STU1386,17,Male,Business,8,19.7,66.6,43.0,53.2,2.31,Yes,Yes,Yes,7.9,7,51.9,1,At Risk
STU1387,17,Male,Computer Science,2,17.9,100.0,73.5,81.7,2.69,No,No,No,5.5,7,79.3,0,Not At Risk
STU1388,23,Male,Computer Science,8,6.0,69.4,79.7,46.4,1.37,Yes,Yes,No,5.7,6,46.4,1,At Risk
STU1389,24,Male,Social Sciences,4,12.4,79.2,48.6,63.2,2.2,Yes,No,Yes,0.0,6,61.4,0,Not At Risk
STU1390,18,Female,Business,7,14.8,60.1,60.8,68.5,3.7,No,No,Yes,3.5,10,51.6,1,At Risk
STU1391,22,Male,Computer Science,2,17.9,79.4,58.2,59.5,3.33,Yes,No,No,3.8,3,84.5,0,Not At Risk
STU1392,18,Female,Engineering,2,18.6,66.8,70.3,71.2,3.62,Yes,Yes,No,8.2,7,75.3,0,Not At Risk
STU1393,19,Male,Business,7,15.4,72.7,92.8,100.0,3.65,Yes,Yes,No,3.0,3,75.4,0,Not At Risk
STU1394,21,Male,Computer Science,7,16.9,90.5,98.3,65.2,3.24,Yes,No,No,5.3,10,75.1,0,Not At Risk
STU1395,22,Female,Computer Science,5,14.3,83.7,58.6,60.5,2.59,Yes,No,No,5.2,3,62.6,0,Not At Risk
STU1396,23,Female,Computer Science,1,10.6,84.8,77.4,82.2,2.25,No,Yes,Yes,8.0,1,69.8,0,Not At Risk
STU1397,17,Male,Engineering,8,12.7,56.7,77.8,70.6,3.52,Yes,No,No,4.1,11,66.2,1,At Risk
STU1398,18,Male,Computer Science,4,14.1,100.0,75.4,88.6,2.89,Yes,Yes,No,7.0,8,77.8,0,Not At Risk
STU1399,19,Male,Computer Science,8,13.8,63.7,75.6,69.5,4.0,Yes,No,No,0.0,8,70.1,0,Not At Risk
STU1400,19,Female,Computer Science,7,4.6,96.3,74.3,63.3,2.64,Yes,No,No,0.0,4,64.0,0,Not At Risk
STU1401,24,Male,Engineering,7,12.0,90.3,93.6,40.2,3.99,Yes,Yes,No,0.0,4,85.6,0,Not At Risk
STU1402,23,Male,Computer Science,6,14.3,84.9,85.4,42.7,2.76,Yes,No,Yes,6.9,10,71.4,0,Not At Risk
STU1403,19,Male,Social Sciences,6,12.6,67.7,55.2,39.5,3.62,Yes,Yes,No,6.5,3,64.4,0,Not At Risk
STU1404,24,Male,Computer Science,5,12.8,79.8,81.1,72.7,3.83,Yes,No,No,7.2,12,75.9,0,Not At Risk
STU1405,20,Female,Engineering,1,16.4,72.3,82.5,46.6,2.26,Yes,No,Yes,2.5,4,57.3,0,Not At Risk
STU1406,21,Female,Business,4,8.6,78.3,74.4,85.8,2.57,Yes,No,No,2.8,5,72.9,0,Not At Risk
STU1407,20,Male,Business,6,5.9,75.0,85.8,67.5,2.25,No,No,No,4.1,8,63.7,0,Not At Risk
STU1408,18,Male,Computer Science,7,12.3,53.5,72.6,63.3,2.14,Yes,No,Yes,8.8,9,54.5,1,At Risk
STU1409,24,Male,Social Sciences,5,17.8,91.5,72.8,54.3,3.24,Yes,No,No,9.6,9,74.5,0,Not At Risk
STU1410,17,Male,Social Sciences,6,22.4,77.0,71.7,76.3,2.74,Yes,No,No,6.9,7,75.7,0,Not At Risk
STU1411,18,Female,Computer Science,1,17.9,72.2,41.7,54.9,2.88,No,Yes,No,5.5,2,57.2,0,Not At Risk
STU1412,18,Female,Computer Science,4,6.7,71.3,68.9,52.2,3.17,Yes,No,No,8.5,7,70.2,0,Not At Risk
STU1413,19,Female,Social Sciences,5,12.8,82.3,60.6,84.8,1.77,Yes,Yes,No,3.7,2,68.7,0,Not At Risk
STU1414,18,Female,Business,8,15.3,67.3,53.4,72.3,3.6,Yes,No,No,3.3,4,81.7,1,At Risk
STU1415,17,Female,Computer Science,3,14.9,50.9,90.1,63.5,2.65,Yes,No,No,4.1,9,66.8,1,At Risk
STU1416,22,Female,Computer Science,2,16.7,82.9,77.1,76.6,3.16,Yes,No,Yes,1.6,12,84.0,0,Not At Risk
STU1417,24,Male,Engineering,3,9.4,84.2,69.6,67.1,3.21,No,No,No,4.0,6,76.6,0,Not At Risk
STU1418,17,Male,Engineering,2,14.3,75.6,62.1,72.7,3.65,Yes,No,Yes,1.1,4,76.3,0,Not At Risk
STU1419,19,Male,Engineering,5,16.1,64.2,74.1,54.7,2.79,Yes,Yes,No,7.6,5,63.1,0,Not At Risk
STU1420,21,Female,Social Sciences,6,18.1,79.1,83.9,98.1,1.62,Yes,No,No,6.1,5,70.9,0,Not At Risk
STU1421,24,Male,Business,7,10.0,60.4,58.4,58.3,2.88,Yes,No,No,8.8,5,63.9,0,Not At Risk
STU1422,22,Female,Computer Science,8,12.3,65.7,69.9,90.3,2.97,Yes,No,No,0.0,3,76.1,0,Not At Risk
STU1423,23,Female,Business,1,2.0,69.0,82.2,64.2,2.25,Yes,Yes,No,10.2,6,59.7,0,Not At Risk
STU1424,21,Female,Business,2,10.9,88.1,42.9,79.1,2.94,Yes,No,No,0.0,5,74.2,0,Not At Risk
STU1425,20,Male,Computer Science,3,11.4,73.6,69.2,78.0,2.64,Yes,Yes,Yes,0.9,8,68.4,0,Not At Risk
STU1426,18,Male,Computer Science,2,8.9,72.6,64.0,84.2,2.07,Yes,No,No,2.6,9,67.3,0,Not At Risk
